YEAR,PLAYER,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT,BENCH,BAR,PAN,PBHGT,PDHGT
2024,"Ajayi, Michael",SF,77.8,227.8,26.49,NA,84.8,106.5,9.5,9.8,27,34.5,12,3.17,3.21,NA,1.09,92.6,133.5,141
2024,"Ajinca, Melvin",SF,79.3,213.8,23.93,NA,79.5,106.5,8.5,9.8,26.5,31,12,3,3.38,NA,1.003,82.9,133,137.5
2024,"Alexander, Trey",SG,75.3,187,23.22,NA,82.5,101.5,9,10,27,32,11,3,3,NA,1.096,87.5,128.5,133.5
2024,"Almansa, Izan",C,81.3,219.6,23.39,NA,85,110,9,9,28,35,11,3,3,NA,1.046,85.6,138,145
2024,"Beekman, Reece",PG,73.3,196.4,25.73,NA,78.5,100,9,9,30,37,11,3,3,NA,1.072,76.5,130,137
2024,"Bona, Adem",C,80.3,243.2,26.55,NA,87.8,108,10,10,35,40,11,3,3,NA,1.093,95,143,148
2024,"Brazile, Trevon",PF,81.3,215,22.9,NA,87.8,108.5,9,10,33,41,11,3,3,NA,1.08,92.3,141.5,149.5
2024,"Bridges, Jalen",SF,78.8,213.4,24.19,NA,82,105,9,10,25,32,11,3,3,NA,1.041,90,130,137
2024,"Buzelis, Matas",SF,80.8,197,21.24,NA,82,105.5,9,9,31,38,11,3,3,NA,1.015,78.6,136.5,143.5
2024,"Carrington, Carlton",PG,75.8,194.8,23.87,NA,80,99,9,9,29,37,11.28,3,3,NA,1.056,78.6,128,136
2024,"Carter, Devin",SG,74.3,193,24.61,NA,80.8,98,9,9,35,42,10.63,3,3,NA,1.088,78.8,133,140
2024,"Castle, Stephon",SG,77.5,210,24.58,NA,81,102,9,9,29,37,10.93,3,3,NA,1.045,76.6,131,139
2024,"Chomche, Ulrich",C,82.3,232.4,24.15,NA,88,109,9,10,29,36,11.74,3,3,NA,1.07,94.8,138,145
2024,"Christie, Cam",SG,76.5,190.4,22.87,NA,80,101.5,8,8,33,36,11.07,3,3,NA,1.046,64,134.5,137.5
2024,"Clifford, Nique",SF,77,198.6,23.55,NA,80,102,8,9,30,37,10.95,3,3,NA,1.039,72,132,139
2024,"Clingan, Donovan",C,85.8,282,26.96,NA,90.8,115,10,10,26,29,12.06,3,3,NA,1.058,102.5,141,144
2024,"Collier, Isaiah",PG,74.5,204.6,25.91,NA,76.8,97.5,9,9,30,34,10.77,3,3,NA,1.03,76.5,127.5,131.5
2024,"Da Silva, Tristan",PF,80.3,216.8,23.67,NA,82.3,104.5,9,10,29,36,10.81,3,3,NA,1.025,85.5,133.5,140.5
2024,"Dadiet, Pacome",SF,79.8,216.8,23.96,NA,81,107.5,9,9,29,36,11.84,3,3,NA,1.016,76.5,136.5,143.5
2024,"Dante, N'Faly",C,82,260.2,27.2,NA,90,111,9,10,27,33,11.55,3,3,NA,1.098,92.5,138,144
2024,"Dillingham, Robert",PG,73,164.2,21.66,NA,75,95,8,8,NA,NA,NA,NA,NA,NA,1.027,66,NA,NA
2024,"Djurisic, Nikola",SF,79,208.8,23.52,NA,80,102.5,9,10,28,35,10.63,3,3,NA,1.013,85,130.5,137.5
2024,"Dunn, Ryan",PF,78.3,213.6,24.52,NA,85.5,103,9,10,32,39,10.99,3,3,NA,1.093,87.8,135,142
2024,"Edey, Zach",C,87.8,299,27.3,NA,94.8,115,10,11,26,32,11.19,3,3,NA,1.08,107.5,141,147
2024,"Edwards, Jesse",C,83.5,236,23.8,NA,89,111,9,10,31,36,11.24,3,3,NA,1.066,92.5,142,147
2024,"Edwards, Justin",SF,78,209.4,24.2,NA,82,102.5,9,9,28,33,12.07,3,3,NA,1.051,76.6,130.5,135.5
2024,"Ellis, Boogie",PG-SG,72.8,185,24.57,NA,79,98,9,10,32,40,11.98,3,3,NA,1.086,85.5,130,138
2024,"Filipowski, Kyle",PF,82.8,229.8,23.59,NA,82.5,107,9,10,27,33,11.43,3,3,NA,0.997,83.1,134,140
2024,"Flowers, Trentyn",SF,78.5,201.4,22.98,NA,80.3,100.5,9,10,35,42,11.01,3,3,NA,1.022,83.1,135.5,142.5
2024,"Freeman, Enrique",PF,79.3,212,23.73,NA,86,108,9,10,31,35,10.99,3,3,NA,1.085,87.5,139,143
2024,"Furphy, Johnny",SF,79.5,188.8,21,NA,80,104.5,8,10,26,32,11.15,3,3,NA,1.006,76,130.5,136.5
2024,"George, Kyshawn",SF,79,208.8,23.52,NA,82.3,105,9,10.3,27,32,11.9,2.91,3.32,NA,1.041,92.3,132,137
2024,"Grant-Foster, Tyon",SF,77.8,215.2,25.03,NA,83.8,104,8.75,9.3,NA,NA,NA,NA,NA,NA,1.077,80.9,NA,NA
2024,"Hall, PJ",C,80.3,239.6,26.15,NA,85.5,103.5,9,9.8,32.5,39.5,11.76,3.01,3.35,NA,1.065,87.8,136,143
2024,"Hawkins, Coleman",PF,80.3,215.2,23.49,NA,84,107,8.75,8.8,24,29.5,12.05,3.21,3.3,NA,1.047,76.6,131,136.5
2024,"Holland II, Ron",SF,78.5,196.8,22.45,NA,82.8,104,8.75,9,30,38,11.1,2.91,3.1,NA,1.054,78.8,134,142
2024,"Holmes II, DaRon",C,80.8,236.2,25.47,NA,85,108,8.75,9,27.5,34,11.2,3.03,3.25,NA,1.053,78.8,135.5,142
2024,"Hukporti, Ariel",C,82.8,246.2,25.28,NA,86.5,111,9.25,10.3,NA,NA,NA,NA,NA,NA,1.045,94.8,NA,NA
2024,"Ighodaro, Oso",C,81.5,222,23.5,NA,83,104.5,9,10,35,39.5,11.25,3.12,3.09,NA,1.018,90,139.5,144
2024,"Ingram, Harrison",SF,77.3,233.6,27.52,NA,84.3,102.5,9,10.3,29,35,11.36,2.94,3.17,NA,1.091,92.3,131.5,137.5
2024,"James, Bronny",SG,73.5,210.4,27.38,NA,79.3,98.5,8.5,9.5,32,40.5,10.96,3.02,3.09,NA,1.078,80.8,130.5,139
2024,"Johnson, AJ",SG,76.3,167,20.19,NA,80.5,102,8.5,8.5,29,38,10.76,2.87,3.15,NA,1.056,72.3,131,140
2024,"Johnson, Keshad",PF,78.3,224,25.72,NA,82.3,103,9.25,10.8,31.5,42,11.38,3.02,3.03,NA,1.051,99.4,134.5,145
2024,"Jones, David",SF,75.5,211.2,26.05,NA,78.8,100,8.5,9.5,28,34.5,11.08,3.3,3.2,NA,1.043,80.8,128,134.5
2024,"Jones, Dillon",SF,76.5,236.8,28.45,NA,83,100.5,9,9.3,26.5,33.5,11.08,2.82,3.25,NA,1.085,83.3,127,134
2024,"Jones, Isaac",C,79.8,235,25.98,NA,87,108,9.25,10.3,29,35,11.49,3,3.38,NA,1.091,94.8,137,143
2024,"Karaban, Alex",PF,78.5,219.2,25.01,NA,83,106.5,8.75,9.3,22.5,32,11.23,NA,3.2,NA,1.057,80.9,129,138.5
2024,"Klintman, Bobi",PF,80.8,212.2,22.88,NA,83,106.5,8.75,10,26.5,32.5,11.49,3.21,3.23,NA,1.028,87.5,133,139
2024,"Knecht, Dalton",SF,77.3,212.2,25,NA,81,103.5,8.5,9.5,31,39,10.56,2.79,3.07,NA,1.049,80.8,134.5,142.5
2024,"Kolek, Tyler",PG,73.3,196.6,25.76,NA,74.8,95,8.25,9.5,27,34,10.97,3.08,3.27,NA,1.02,78.4,122,129
2024,"Larsson, Pelle",SG,77.3,212.4,25.02,NA,79.5,102,8.75,10.3,30.5,38,11.15,2.91,3.06,NA,1.029,89.7,132.5,140
2024,"McCain, Jared",SG,74,203.2,26.09,NA,75.5,98,8.25,9.5,25.5,33,10.87,3.07,3.23,NA,1.02,78.4,123.5,131
2024,"McCullar Jr., Kevin",SF,77.3,205.8,24.24,NA,81,103,8.75,9.5,NA,NA,NA,NA,NA,NA,1.049,83.1,NA,NA
2024,"Missi, Yves",C,82.8,229.4,23.55,NA,86,109.5,9.5,10,31,38.5,11.45,3.12,3.12,NA,1.039,95,140.5,148
2024,"Mitchell, Ajay",PG,75.3,197,24.46,NA,78.3,101,8.5,8.5,28,33.5,11.12,2.95,3.11,NA,1.04,72.3,129,134.5
2024,"Mogbo, Jonathan",PF,78.3,217.2,24.94,NA,86,108.5,8.75,8.8,31.5,37.5,11.14,3.07,3.02,NA,1.099,76.6,140,146
2024,"Newton, Tristen",PG,75.3,191.8,23.81,NA,78.8,100,8.5,9,25,32.5,10.96,2.84,3.24,NA,1.047,76.5,125,132.5
2024,"Nunez, Juan",PG,76,205.6,25.02,NA,78.5,102,8.5,9.5,22,29,11.47,3.1,3.41,NA,1.033,80.8,124,131
2024,"Post, Quinten",C,84,244.4,24.35,NA,86.5,112,9.25,10,24,27,11.48,3.03,3.4,NA,1.03,92.5,136,139
2024,"Reeves, Antonio",SG,76.5,186.6,22.42,NA,80.3,100.5,9,10,29,36,11.44,3.16,3.14,NA,1.049,90,129.5,136.5
2024,"Risacher, Zaccharie",SF,80.5,194.6,21.11,NA,81.5,107,8.5,8.8,25,31,11.51,2.97,3.38,NA,1.012,74.4,132,138
2024,"Robinson, Jaxson",SG,76.8,188.6,22.51,NA,83.3,103,9,9.5,29.5,34,11.39,3.06,3.17,NA,1.085,85.5,132.5,137
2024,"Salaun, Tidjane",PF,80.8,217.4,23.44,NA,85.5,110,8.5,9.8,27.5,32,11.45,3.05,3.37,NA,1.059,82.9,137.5,142
2024,"Sallis, Hunter",SG,75.5,179.4,22.13,NA,81.8,100.5,8,9.5,29.5,36,10.82,3.16,3.11,NA,1.083,76,130,136.5
2024,"Sandfort, Payton",SF,78.3,212,24.34,NA,80,104,8.5,9,22,28,11.57,2.84,3.43,NA,1.022,76.5,126,132
2024,"Sarr, Alexandre",C,83.8,224.2,22.47,NA,88.3,110,9,10,30.5,37,11.43,3.23,3.27,NA,1.054,90,140.5,147
2024,"Scheierman, Baylor",SF,78.3,201.6,23.15,NA,80.3,102.5,9.25,9.8,27.5,32,10.89,2.94,3.09,NA,1.026,90.2,130,134.5
2024,"Sears, Mark",PG,70.3,192.4,27.41,NA,74,92,8,8.5,32,39,11.96,3.26,3.33,NA,1.053,68,124,131
2024,"Shannon Jr., Terrence",SF,77.8,219.4,25.51,NA,80.8,100,8.75,8.5,NA,NA,NA,NA,NA,NA,1.039,74.4,NA,NA
2024,"Shead, Jamal",PG,72.3,200.8,27.04,NA,75,96,8.25,8.8,30,37.5,10.87,2.87,2.94,NA,1.038,72.2,126,133.5
2024,"Sheppard, Reed",PG,73.8,181.6,23.47,NA,75.3,93.5,7.75,9,32.5,42,10.96,3.03,3.08,NA,1.02,69.8,126,135.5
2024,"Simpson, KJ",PG,72.3,187,25.18,NA,76.5,93.5,8.25,9.3,32.5,40.5,10.49,2.98,3.24,NA,1.059,76.3,126,134
2024,"Smith, Tyler",PF,81,223.8,23.98,NA,85,105,8.5,9,32,38,10.74,2.99,3.28,NA,1.049,76.5,137,143
2024,"Spencer, Cam",SG,75,201.8,25.22,NA,77,98.5,8.5,9.8,23,30.5,11.07,3,3.35,NA,1.027,82.9,121.5,129
2024,"Tomlin, Nae'Qwan",PF,80.3,205,22.38,NA,86.5,109,9,10,27.5,32.5,11.63,3.54,3.43,NA,1.078,90,136.5,141.5
2024,"Topic, Nikola",PG,77.8,203,23.61,NA,77.5,102,8,9,NA,NA,NA,NA,NA,NA,0.997,72,NA,NA
2024,"Toppin, JT",PF,79,221,24.89,NA,84.5,106,9.25,9.3,28.5,34,11.12,3.01,3.27,NA,1.07,85.6,134.5,140
2024,"Tyson, Jaylon",SF,77.5,218.2,25.54,NA,80,102.5,8.25,9.5,29.5,36.5,11.13,3.06,3.12,NA,1.032,78.4,132,139
2024,"Walter, Ja'Kobe",SG,76.3,197.6,23.89,NA,82,102.5,8.75,9.8,30.5,38.5,11,2.92,3.04,NA,1.075,85.3,133,141
2024,"Ware, Kel'el",C,83.8,230,23.05,NA,88.5,112.5,9.5,10.3,32.5,36,10.97,2.91,3.29,NA,1.057,97.4,145,148.5
2024,"Watkins, Jamir",SF,77,211.6,25.09,NA,82.8,104,9,9.5,30.5,35.5,10.64,3.16,3.01,NA,1.075,85.5,134.5,139.5
2024,"Wells, Jaylen",SF,78.5,206.2,23.52,NA,79.3,103.5,8.25,9.3,27.5,36,11.28,3.03,3.08,NA,1.01,76.3,131,139.5
2024,"Williams, Cody",SF,78.5,178.4,20.35,NA,85,103,8.25,9,31,35.5,11.17,2.93,3.06,NA,1.083,74.3,134,138.5
2023,"Bailey, Amari",SG,75.3,190.8,23.69,NA,79,103.5,8,9.3,28.5,35,11,NA,3.19,NA,1.05,74,132,138.5
2023,"Bates, Emoni",SF,80.3,179.2,19.56,NA,81,105,8,8.3,27,33,12,NA,3,NA,1.009,66,132,138
2023,"Black, Anthony",PG,77.8,210,24.42,NA,79.5,102.5,8.25,9.5,32,39,11,NA,3,NA,1.023,78.4,134.5,141.5
2023,"Brown, Kobe",PF,78.5,252.2,28.77,NA,84.8,106.5,8.75,9.8,29,32,11,3,3,NA,1.08,85.3,135.5,138.5
2023,"Bufkin, Kobe",SG,76.3,186.8,22.59,NA,79.8,102.5,8,9.3,29,36,12,NA,3,NA,1.046,74,131.5,138.5
2023,"Camara, Toumani",PF,79,220.4,24.83,NA,84.5,107,9,10,29,33,11,3,3,NA,1.07,90,136,140
2023,"Cissoko, Sidy",SF,77.5,223.8,26.19,NA,81.8,104,9.25,10,31,36,11.24,NA,3,NA,1.055,92.5,135,140
2023,"Clark, Jaylen",SG,76,204.2,24.85,NA,81,101.5,8.5,9,NA,NA,NA,NA,NA,NA,1.066,76.5,NA,NA
2023,"Council IV, Ricky",SF,77,208,24.66,NA,81,103,7.75,8.5,31,37,11.2,3,3,NA,1.052,65.9,134,140
2023,"Dick, Gradey",SG,78.3,204,23.42,NA,80.8,101,8.25,9,29,34,11.13,3,4,NA,1.032,74.3,130,135
2023,"Flagler, Adam",PG,73,191.8,25.3,NA,76.5,97,8,9.3,31,36,10.96,NA,3,NA,1.048,74,128,133
2023,"Gueye, Mouhamed",C,82.3,212.6,22.09,NA,87.3,110.5,9,10,NA,NA,NA,NA,NA,NA,1.061,90,NA,NA
2023,"Hawkins, Jordan",SG,76.3,186,22.49,NA,78.8,101.5,8.25,8.8,NA,NA,NA,NA,NA,NA,1.033,72.2,NA,NA
2023,"Hendricks, Taylor",PF,80.3,213.6,23.32,NA,84.5,107,9.25,10.3,33,36,11.27,NA,3,NA,1.053,94.8,140,143
2023,"Hood-Schifino, Jalen",PG,76.3,216.6,26.19,NA,82.3,100.5,9,9.8,NA,NA,NA,NA,NA,NA,1.079,87.8,NA,NA
2023,"Jackson Jr., Andre",SF,77.5,198.4,23.22,NA,81.8,103,8.25,9.5,31,40,10.83,NA,3,NA,1.055,78.4,134,143
2023,"Jackson-Davis, Trayce",C,80.3,240.4,26.24,NA,85,106,9.25,10.8,33,37,11.8,3,3,NA,1.059,99.4,139,143
2023,"Jackson, GG",PF,80.3,214.4,23.4,NA,83.5,106,8.5,10,31,37,11.39,NA,3,NA,1.04,85,137,143
2023,"Jaquez Jr., Jaime",SF,78,226.4,26.16,NA,81.5,99.5,8.5,9.5,35,39,11.21,NA,3,NA,1.045,80.8,134.5,138.5
2023,"Johnson, Keyontae",SF,76,238.6,29.04,NA,84,103,9,9,NA,NA,NA,NA,NA,NA,1.105,81,NA,NA
2023,"Jones, Colby",SG,76.5,199.2,23.93,NA,80,103,8.25,8.5,30.5,35,11.14,3.13,3.33,NA,1.046,70.1,133.5,138
2023,"Kalkbrenner, Ryan",C,84.8,251.8,24.65,NA,89,112.5,9.25,11,28,30.5,12.27,NA,3.39,NA,1.05,101.8,140.5,143
2023,"Kaluma, Arthur",PF,78.3,221.8,25.47,NA,84.5,103.5,8.5,10,32.5,34.5,11.35,3.26,3.44,NA,1.08,85,136,138
2023,"King, Mojave",SG,75.8,200.6,24.58,NA,80,101,8.75,9.5,33.5,42,11.07,NA,3.18,NA,1.056,83.1,134.5,143
2023,"Lewis, Maxwell",SG,78.3,207.2,23.79,NA,84,104.5,8.75,9.5,32.5,36.5,11.4,NA,3.43,NA,1.073,83.1,137,141
2023,"Livingston, Chris",SF,78,219.2,25.33,NA,83.3,104.5,8.5,9,30.5,37,11.65,NA,3.27,NA,1.067,76.5,135,141.5
2023,"Lundy, Seth",SF,76,214.4,26.09,NA,82.3,104,8.5,9,31.5,35.5,11.02,NA,3.15,NA,1.082,76.5,135.5,139.5
2023,"Miles Jr., Mike",PG,72.8,205,27.23,NA,72.5,96,8,8.3,33,37,11.01,3.24,3.11,NA,0.997,66,129,133
2023,"Miller, Jordan",SF,76.5,191.6,23.02,NA,83.8,103.5,8.5,9.3,32,36.5,11.43,3.21,3.17,NA,1.095,78.6,135.5,140
2023,"Miller, Leonard",PF,81.3,212.8,22.66,NA,86,106.5,9.5,10.5,32,37.5,11,NA,3.33,NA,1.058,99.8,138.5,144
2023,"Mintz, Judah",PG,75,176.4,22.05,NA,75.5,98,8.25,9.3,28.5,37,10.32,3.13,3.24,NA,1.007,76.3,126.5,135
2023,"Mitchell, Dillon",PF,78.8,193,21.88,NA,82,105,8.25,9.5,29,37,10.92,NA,3.32,NA,1.041,78.4,134,142
2023,"Moore, Omari",SG,77.3,188.6,22.22,NA,81.8,103.5,9,10.3,29,35.5,10.8,NA,3.22,NA,1.058,92.3,132.5,139
2023,"Murray, Kris",PF,79.8,212.8,23.52,NA,83.8,106,8.5,9,29.5,35,11.11,NA,3.3,NA,1.05,76.5,135.5,141
2023,"Nelson, Grant",PF,82,223.4,23.36,NA,84,106.5,9,9.5,32,35.5,9.99,NA,3.21,NA,1.024,85.5,138.5,142
2023,"Phillips, Julian",SF,78.8,196.6,22.29,NA,83.5,102,8.5,9,36,43,11.09,NA,3.32,NA,1.06,76.5,138,145
2023,"Pickett, Jalen",PG,74,197.8,25.39,NA,79.3,98.5,8.5,7.5,28.5,33,11.91,3.41,3.35,NA,1.071,63.8,127,131.5
2023,"Podziemski, Brandin",SG,75.8,203.8,24.97,NA,77.5,96.5,8.25,10,31.5,39,11.16,3.2,3.21,NA,1.023,82.5,128,135.5
2023,"Prosper, Olivier-Maxence",PF,78.8,212.4,24.08,NA,85,104,8.25,10,35,40.5,10.59,3,3.21,NA,1.079,82.5,139,144.5
2023,"Rupert, Rayan",SF,78,193.2,22.32,NA,86,106,8.5,9.5,27.5,32.5,11.18,NA,3.43,NA,1.103,80.8,133.5,138.5
2023,"Sanogo, Adama",C,79.3,257.8,28.86,NA,86.8,108.5,9.75,10,28.5,31,11.5,NA,3.31,NA,1.095,97.5,137,139.5
2023,"Sasser, Marcus",PG,73.3,195.6,25.63,NA,79,99.5,8.75,9.5,27,35,10.68,NA,3.43,NA,1.078,83.1,126.5,134.5
