,YEAR,PLAYER,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT
845,2010,Keith Gallon,PF-C,80.5,301.8,32.74,0.151,88.5,109.5,9.25,10.5,23.5,28.5,13.44,,3.7
846,2010,Charles Garcia,SF,80.25,231.6,25.28,0.07,85.75,107.5,8.75,9.0,24.5,30.5,11.65,,3.23
847,2010,Paul George,SF,79.75,214.4,23.7,0.05,83.25,107.0,8.5,9.0,,,,,
848,2010,Luke Harangody,PF,78.0,240.2,27.75,0.111,81.5,106.0,8.75,9.8,24.0,28.5,11.83,,3.41
849,2010,Manny Harris,SG,76.0,185.1,22.53,0.038,79.25,102.0,8.5,9.0,,,,,
850,2010,Gordon Hayward,SF,78.75,211,23.92,0.069,79.75,103.0,8.5,9.3,30.5,34.5,11.73,,3.22
851,2010,Lazar Hayward,SG-SF,76.5,225.8,27.12,0.075,84.75,102.0,9.25,9.5,31.0,36.0,10.87,,3.31
852,2010,Xavier Henry,SG,77.25,210.2,24.76,0.047,83.25,105.0,8.75,10.0,28.5,36.5,11.1,,3.18
853,2010,Darington Hobson,SG-SF,77.25,203.6,23.98,0.062,81.25,104.5,8.25,9.0,29.0,34.0,11.68,,3.25
854,2010,Damion James,SF,78.25,226.6,26.02,0.096,84.75,107.0,9.25,8.5,29.0,33.0,10.89,,3.2
855,2010,Armon Johnson,PG-SG,74.0,195.2,25.06,0.056,80.0,99.5,8.25,9.3,31.5,38.5,11.25,,3.19
856,2010,Wesley Johnson,SF,78.25,206.4,23.7,0.046,85.0,106.0,9.0,9.5,32.0,37.0,11.43,,3.14
857,2010,Dominique Jones,SG,75.25,216,26.82,0.059,81.25,101.0,9.0,10.3,26.0,32.5,10.88,,3.31
858,2010,Jerome Jordan,C,83.5,244.2,24.62,0.069,89.25,113.0,9.0,10.3,,,,,
859,2010,Sylven Landesberg,SG,76.75,210,25.06,0.116,81.0,100.5,8.75,10.8,28.0,32.0,11.59,,3.36
860,2010,Gani Lawal,PF,79.5,233.4,25.96,0.063,84.0,107.5,8.5,10.0,27.0,31.5,11.61,,3.24
861,2010,Greg Monroe,PF-C,81.75,246.6,25.94,0.112,86.25,108.5,8.75,9.5,25.0,29.0,12.1,,3.35
862,2010,Daniel Orton,C,80.75,269.2,29.02,0.138,88.25,110.5,8.5,9.8,24.0,30.5,12.32,,3.39
863,2010,Artsiom Parakhouski,C,82.25,268.2,27.87,0.06,85.0,109.5,9.0,10.5,25.5,26.5,12.07,,3.33
864,2010,Patrick Patterson,PF,80.0,239.6,26.32,0.053,85.25,107.0,9.25,10.3,28.5,33.5,11.14,,3.25
865,2010,Dexter Pittman,PF-C,81.5,302.6,32.03,0.208,90.0,111.0,10.25,10.5,,,,,
866,2010,Andy Rautins,SG,76.25,191.6,23.17,0.062,79.0,100.0,8.0,9.8,23.5,30.5,11.27,,3.49
867,2010,Ryan Richards,PF,82.5,230.2,23.78,0.08,85.5,110.0,9.0,9.8,25.0,28.5,11.33,,3.37
868,2010,Stanley Robinson,SF,78.5,213.2,24.32,0.083,84.0,107.5,9.0,9.0,,37.5,11.65,,3.23
869,2010,Larry Sanders,PF-C,81.25,222.4,23.68,0.046,89.75,112.0,9.75,11.0,25.5,28.0,12.49,,3.27
870,2010,Jon Scheyer,PG-SG,76.75,180,21.48,0.054,75.25,99.0,7.75,9.5,,,,,
871,2010,Lance Stephenson,SG,76.5,227,27.27,0.093,82.5,103.0,9.0,10.3,27.0,33.0,11.39,,3.38
872,2010,Mikhail Torrance,PG,76.0,208.8,25.41,0.07,79.5,103.0,8.75,9.5,23.0,32.0,11.43,,3.17
873,2010,Evan Turner,SG,77.75,213.8,24.86,0.086,80.0,103.5,8.75,9.5,27.5,34.5,11.06,,3.27
874,2010,Ekpe Udoh,PF,80.75,237.4,25.59,0.08,88.5,106.5,9.5,8.8,31.0,33.5,11.15,,3.29
875,2010,Jarvis Varnado,PF-C,80.25,210.2,22.95,0.095,87.5,109.5,9.25,9.5,29.5,32.5,11.61,,3.37
876,2010,Greivis Vasquez,PG-SG,77.0,210.8,24.99,0.086,79.0,101.0,7.75,9.3,,,,,
877,2010,John Wall,PG,74.75,195.6,24.61,0.056,81.25,101.5,8.25,9.5,30.0,39.0,10.84,,3.14
878,2010,Willie Warren,SG-PG,74.5,208.4,26.4,0.076,78.0,99.5,8.5,9.5,23.0,31.5,11.21,,3.5
879,2010,Terrico White,SG-PG,75.75,202.6,24.82,0.037,81.0,101.0,9.0,10.5,31.0,40.0,11.38,,3.15
880,2010,Hassan Whiteside,C-PF,82.5,226.6,23.4,0.055,91.0,113.0,8.25,10.3,27.0,31.5,11.83,,3.54
881,2009,Jeff Adrien,PF,77.25,236.2,27.83,0.079,86.0,107.5,,,27.5,31.5,11.34,,3.32
882,2009,Jeff Ayres,PF,80.75,239.6,25.83,0.055,85.0,107.0,,,31.0,35.0,11.98,,3.14
883,2009,Rodrigue Beaubois,PG,73.25,182.4,23.9,0.079,81.75,100.0,,,29.5,39.0,10.49,,3.15
884,2009,DeJuan Blair,PF,77.25,276.6,32.58,0.12,86.0,106.5,,,26.0,33.0,11.5,,3.45
885,2009,Derrick Brown,SF-PF,79.5,224.6,24.98,0.086,86.5,107.5,,,30.5,35.5,11.26,,3.13
886,2009,Chase Budinger,SF-SG,78.25,206.4,23.7,0.1,79.0,101.0,,,29.5,38.5,11.08,,3.24
887,2009,DeMarre Carroll,PF-SF,78.25,207.2,23.79,0.063,82.0,105.0,,,,,,,
888,2009,Omri Casspi,SF,79.75,211.2,23.34,0.086,81.25,106.5,,,25.5,32.5,11.15,,3.28
889,2009,Dionte Christmas,SG,76.25,210.8,25.49,0.071,81.0,102.5,,,27.0,33.5,10.83,,3.21
890,2009,Earl Clark,SF-PF,80.5,228.4,24.78,0.052,86.5,109.5,,,28.5,33.0,11.17,,3.35
891,2009,Darren Collison,PG,72.25,166.2,22.38,0.057,75.0,96.5,,,30.5,33.5,10.45,,3.1
892,2009,Dante Cunningham,PF,79.0,227.4,25.61,0.048,83.0,106.5,,,28.0,35.0,11.18,,3.26
893,2009,Stephen Curry,PG-SG,74.0,181,23.24,0.057,75.5,97.0,,,29.5,35.5,11.07,,3.28
894,2009,Austin Daye,SF-PF,81.75,191.8,20.18,0.055,86.75,110.0,,,25.0,28.0,12.11,,3.55
895,2009,DeMar DeRozan,SG-SF,77.5,211.2,24.72,0.049,81.0,102.5,,,29.0,38.5,11.88,,3.31
896,2009,Toney Douglas,PG,73.0,183.4,24.19,0.052,78.0,97.5,,,28.0,32.5,10.63,,3.03
897,2009,Wayne Ellington,SG,76.25,202.4,24.47,0.055,78.5,100.0,,,31.5,38.0,11.14,,3.2
898,2009,Tyreke Evans,PG-SG,76.0,220.6,26.85,0.071,83.25,104.0,,,28.5,34.0,11.81,,3.17
899,2009,Jonny Flynn,PG,71.25,195.6,27.09,0.063,76.0,95.5,,,33.0,40.0,10.86,,3.23
900,2009,Taj Gibson,PF,80.5,214.4,23.26,0.066,88.0,109.0,,,25.5,30.0,11.56,,3.41
901,2009,Danny Green,SG-SF,77.25,208,24.5,0.056,82.0,103.0,,,29.0,33.0,11.3,,3.3
902,2009,Blake Griffin,PF,80.5,248.4,26.95,0.082,83.25,105.0,,,32.0,35.5,10.95,,3.28
903,2009,Tyler Hansbrough,PF,80.25,234.2,25.57,0.085,83.5,106.0,,,27.5,34.0,11.12,,3.27
904,2009,James Harden,SG,76.0,222,27.02,0.101,82.75,103.5,,,31.5,37.0,11.1,,3.13
905,2009,Gerald Henderson,SG-SF,76.0,214.6,26.12,0.044,82.25,102.5,,,31.5,35.0,11.17,,3.14
906,2009,Josh Heytvelt,PF-C,82.0,246.2,25.74,0.108,85.25,108.0,,,28.5,34.0,11.67,,3.38
907,2009,Jordan Hill,PF-C,81.25,232.4,24.75,0.06,85.5,108.0,,,31.0,35.0,12.23,,3.3
908,2009,Jrue Holiday,PG-SG,75.25,199,24.71,0.063,79.0,100.5,,,28.5,34.0,10.64,,3.21
909,2009,Joe Ingles,SF,79.75,209.2,23.12,0.101,82.25,105.0,,,26.0,31.0,10.66,,3.3
910,2009,James Johnson,SF-PF,79.0,257.2,28.97,0.12,84.75,105.5,,,30.5,35.0,11.21,,3.23
911,2009,Ty Lawson,PG,71.25,196.6,27.23,0.066,72.75,94.5,,,29.0,36.5,10.98,,3.12
912,2009,Eric Maynor,PG,74.25,163.6,20.86,0.054,74.5,97.0,,,28.5,31.5,10.78,,3.19
913,2009,Jack McClinton,SG-PG,71.75,185.2,25.29,0.062,74.5,96.0,,,30.0,36.5,10.44,,3.21
914,2009,Jerel McNeal,SG,73.5,190.4,24.78,0.054,79.25,99.5,,,31.5,36.5,10.61,,3.25
915,2009,Jodie Meeks,SG,75.0,211.4,26.42,0.08,76.5,98.0,,,28.5,37.0,10.96,,3.1
916,2009,Patty Mills,PG,71.25,175.4,24.29,0.069,74.0,95.0,,,27.5,33.0,10.87,,3.1
917,2009,Byron Mullens,C,83.75,258.2,25.88,0.085,85.5,111.0,,,28.5,32.5,11.1,,3.45
918,2009,A.J. Price,PG,72.5,192.8,25.79,0.124,75.75,97.0,,,26.0,31.0,10.99,,3.22
919,2009,DaJuan Summers,SF,79.25,243,27.2,0.066,84.75,106.5,,,29.5,34.5,10.94,,3.17
920,2009,Jermaine Taylor,SG,75.5,207.4,25.58,0.058,80.75,101.0,,,34.0,37.5,11.54,,3.32
921,2009,Jeff Teague,PG,72.25,175.2,23.59,0.045,79.5,98.5,,,30.5,36.5,11.05,,3.18
922,2009,Hasheem Thabeet,C,85.25,267.2,25.85,0.067,90.25,113.0,,,,,,,
923,2009,Terrence Williams,SG-SF,77.0,213.2,25.28,0.051,81.0,103.5,,,30.5,37.0,11.15,,3.18
924,2009,Sam Young,SF-SG,77.25,222.8,26.25,0.049,82.75,105.5,,,27.5,33.0,11.47,,3.45
925,2008,Joe Alexander,SF-PF,79.25,220,24.63,0.058,83.5,106.0,,,32.5,38.5,11.33,,2.99
926,2008,Darrell Arthur,PF,79.5,216,24.03,0.073,82.75,107.0,,,28.5,30.0,12.18,,3.14
927,2008,D.J. Augustin,PG,70.0,171.5,24.61,0.081,75.5,94.5,,,28.5,35.0,11.27,,3.07
928,2008,Jerryd Bayless,PG-SG,73.75,204,26.37,0.047,75.5,97.0,,,31.0,38.0,11.26,,3.07
929,2008,Michael Beasley,PF-SF,79.0,239,26.92,0.077,84.25,107.0,,,30.0,35.0,11.06,,3.24
930,2008,Ramel Bradley,PG-SG,73.25,184,24.11,0.057,77.0,98.0,,,24.5,29.5,10.68,,3.24
931,2008,Tyrone Brazelton,PG,70.0,166,23.82,0.081,73.75,94.0,,,30.0,34.0,11.59,,3.25
932,2008,Takais Brown,PF,79.25,252,28.21,0.092,82.0,106.0,,,29.0,31.0,12.47,,3.25
933,2008,Keith Brumbaugh,SF-PF,79.5,190,21.13,0.04,79.25,104.5,,,26.0,27.0,11.65,,3.28
934,2008,Stanley Burrell,PG,73.5,201,26.16,0.056,78.25,97.5,,,29.5,34.5,11.19,,3.19
935,2008,Brian Butch,C-PF,81.5,229.6,24.3,0.108,83.25,108.0,,,24.0,26.5,11.87,,3.52
936,2008,Jamar Butler,PG,72.25,182,24.51,0.06,76.75,97.0,,,,,,,
937,2008,Pat Calathes,SF-PF,80.75,204,21.99,0.073,81.75,106.0,,,,,,,
938,2008,Joe Crawford,SG,75.0,213,26.62,0.076,77.75,99.5,,,31.0,36.0,11.67,,3.22
939,2008,Chris Daniels,C-PF,80.25,256,27.95,0.161,84.5,109.0,,,26.0,28.5,12.72,,3.56
940,2008,Joey Dorsey,PF-C,78.25,265,30.43,0.09,85.75,107.0,,,27.5,33.0,11.84,,3.2
941,2008,Marcus Dove,SF-PF,78.75,208,23.58,0.053,83.5,105.0,,,27.5,33.5,11.59,,3.26
942,2008,Josh Duncan,PF,80.0,230,25.26,0.054,83.5,104.5,,,28.0,32.0,12.47,,3.26
943,2008,Frank Elegar,PF,79.25,210,23.51,0.045,87.25,106.0,,,33.5,37.5,11.86,,3.17
944,2008,Patrick Ewing Jr.,SF-PF,78.0,224,25.88,0.094,84.25,97.5,,,35.0,42.0,11.77,,3.43
945,2008,Gary Forbes,SG,76.5,220.5,26.49,0.065,83.25,104.5,,,27.5,33.5,11.45,,3.25
946,2008,Shan Foster,SG,76.0,194.5,23.67,0.063,83.5,103.5,,,30.0,33.0,12.3,,3.24
947,2008,J.R. Giddens,SG,76.0,208,25.32,0.054,83.25,103.0,,,,,,,
948,2008,James Gist,PF,79.0,220,24.78,0.048,88.0,107.5,,,30.5,35.0,11.37,,3.14
949,2008,Vladimir Golubovic,C,83.25,258,26.17,0.069,86.5,111.5,,,21.5,27.0,12.4,,3.33
950,2008,Eric Gordon,SG,74.0,222,28.5,0.082,81.0,99.0,,,32.0,40.0,10.81,,3.01
951,2008,Kentrell Gransberry,C,78.75,290,32.87,0.174,82.25,106.0,,,24.5,27.5,12.16,,3.32
952,2008,Donte Greene,SF-PF,80.25,221,24.12,0.076,82.0,108.0,,,27.5,31.5,11.21,,3.2
953,2008,Malik Hairston,SG,76.25,204,24.67,0.069,81.0,103.5,,,30.5,38.0,11.33,,3.08
954,2008,DeVon Hardin,C-PF,81.5,235,24.87,0.058,87.0,109.5,,,29.5,32.0,11.49,,3.33
955,2008,Richard Hendrix,PF,78.75,250,28.34,0.092,87.0,108.0,,,26.5,28.0,10.62,,3.27
956,2008,George Hill,PG,73.25,181,23.71,0.03,81.0,97.5,,,34.0,37.5,12.2,,3.07
957,2008,Kyle Hines,SF-PF,75.75,234,28.67,0.036,85.25,104.5,,,28.5,33.0,12.17,,3.4
958,2008,Jiri Hubalek,C-PF,81.5,226,23.92,0.088,82.75,109.0,,,20.5,26.0,12.26,,3.54
959,2008,Lester Hudson,PG,71.75,196,26.77,0.034,80.75,98.5,,,30.5,36.0,11.15,,3.16
960,2008,Othello Hunter,PF-SF,78.5,220,25.1,0.064,87.0,109.5,,,28.0,34.5,11.51,,3.18
961,2008,Darnell Jackson,PF,79.0,240.5,27.09,0.125,83.25,106.5,,,27.0,31.0,11.75,,3.26
962,2008,Shawn James,PF,79.75,217,23.99,0.092,89.0,111.0,,,,,,,
963,2008,Davon Jefferson,SF,77.25,213,25.09,0.12,81.5,105.0,,,27.0,32.0,12.02,,3.36
964,2008,Joseph Jones,PF,79.0,240,27.03,0.122,84.25,107.0,,,25.5,31.0,11.61,,3.33
965,2008,DeAndre Jordan,C,81.75,250,26.3,0.075,90.0,113.5,,,26.0,30.5,12.3,,3.27
966,2008,Sasha Kaun,C-PF,81.0,247,26.47,0.096,88.0,110.0,,,29.0,32.0,12.06,,3.2
967,2008,Marcelus Kemp,SG,75.0,221,27.62,0.09,80.5,103.5,,,26.0,30.0,11.79,,3.39
968,2008,Maarty Leunen,SF,79.25,222,24.85,0.089,80.0,102.5,,,29.5,34.5,11.57,,3.36
969,2008,Longar Longar,C,81.0,212.5,22.77,0.106,85.25,109.5,,,,,,,
970,2008,Brook Lopez,C,83.25,258,26.17,0.063,89.5,113.0,,,27.5,30.5,12.77,,3.57
971,2008,Kevin Love,PF,79.75,255,28.19,0.129,83.25,106.0,,,29.5,35.0,11.17,,3.22
972,2008,Aleks Maric,C,81.75,273,28.72,0.101,85.0,109.5,,,23.0,28.0,11.76,,3.35
973,2008,O.J. Mayo,SG-PG,75.25,200,24.83,0.063,78.0,99.5,,,30.5,41.0,11.04,,3.14
974,2008,James Mays,PF,78.75,227,25.73,0.088,85.75,105.0,,,29.5,35.0,11.23,,3.19
975,2008,Luc Mbah a Moute,SF,77.75,221,25.7,0.07,86.5,103.5,,,32.0,38.5,11.71,,3.17
976,2008,JaVale McGee,C-PF,83.0,241,24.59,0.053,90.0,114.5,,,27.0,32.5,12.75,,3.25
977,2008,Drew Neitzel,PG,71.75,175.5,23.97,0.062,74.5,95.0,,,25.5,32.0,11.19,,3.2
978,2008,DeMarcus Nelson,PG-SG,73.0,198,26.12,0.045,82.0,98.5,,,34.5,38.5,10.54,,3.13
979,2008,David Padgett,C-PF,82.25,239.5,24.89,0.09,85.0,109.5,,,24.0,28.0,12.45,,3.45
980,2008,Jeremy Pargo,PG,72.5,208,27.82,0.076,77.0,96.0,,,32.0,37.0,10.65,,3.07
981,2008,Trent Plaisted,PF,81.25,240,25.56,0.11,82.5,105.5,,,30.5,35.5,11.32,,3.17
982,2008,Quan Prowell,SF-PF,78.75,225.5,25.56,0.065,82.5,103.5,,,32.0,36.0,11.79,,3.14
983,2008,Shaun Pruitt,C-PF,80.25,242.2,26.44,0.138,85.0,107.5,,,27.0,32.5,11.3,,3.4
984,2008,Anthony Randolph,PF-SF,81.0,197,21.11,0.047,87.0,109.0,,,29.0,35.0,11.86,,3.26
985,2008,Charles Rhodes,PF,79.25,244,27.31,0.107,83.25,107.5,,,26.5,33.5,11.51,,3.13
986,2008,John Riek,C,82.5,237,24.48,0.11,92.75,,,,,,,,
987,2008,Brian Roberts,PG,72.25,173,23.3,0.036,73.25,95.0,,,31.5,36.5,10.65,,3.05
988,2008,Russell Robinson,PG,72.5,196,26.21,0.074,80.0,100.5,,,25.0,31.5,11.3,,3.15
989,2008,Richard Roby,SG-SF,76.25,203,24.55,0.092,81.75,104.0,,,,,,,
990,2008,Derrick Rose,PG,73.5,196,25.51,0.046,80.0,98.5,,,34.5,40.0,11.69,,3.05
991,2008,Sean Singletary,PG,71.0,183.8,25.63,0.042,76.5,95.0,,,26.0,,,,
992,2008,Ronald Steele,PG,72.25,183.5,24.71,0.081,76.25,97.5,,,25.0,29.5,11.08,,3.26
993,2008,Bryce Taylor,SG,74.75,210,26.42,0.083,81.0,99.5,,,34.5,41.0,11.08,,3.19
994,2008,Mike Taylor,SG-PG,72.75,166.2,22.08,0.038,79.25,98.0,,,31.0,39.0,10.98,,3.08
995,2008,Mark Tyndale,SG-SF,74.75,217,27.3,0.067,83.0,103.5,,,27.0,33.5,12.52,,3.14
996,2008,Robert Vaden,SG,75.5,199,24.54,0.062,80.0,101.0,,,26.0,29.5,11.97,,3.4
997,2008,Deron Washington,SF,77.25,198.5,23.38,0.072,81.0,102.5,,,34.0,40.0,11.03,,3.09
998,2008,Sonny Weems,SG-SF,76.0,193,23.49,0.044,82.0,104.0,,,29.0,36.5,10.58,,2.96
999,2008,Russell Westbrook,PG,74.25,192,24.48,0.048,79.75,100.0,,,30.0,36.5,10.98,,3.08
1000,2008,Reggie Williams,SG,75.25,199,24.71,0.053,81.25,103.0,,,31.5,36.5,11.32,,3.07
1001,2007,Mohamed Abukar,SF,80.0,210,23.07,0.089,81.0,103.0,,,30.5,35.0,11.78,,3.37
1002,2007,Mario Boggan,PF,77.0,240,28.46,0.092,86.0,107.0,,,24.0,26.5,12.18,,3.45
1003,2007,Craig Bradshaw,PF,80.0,240,26.36,0.121,85.5,106.5,,,26.0,28.0,11.88,,3.54
1004,2007,Corey Brewer,SF-SG,78.0,185,21.38,0.042,80.25,103.0,,,30.5,36.5,11.69,,3.22
1005,2007,Aaron Brooks,PG,70.0,161,23.1,0.027,76.0,94.0,,,32.5,39.5,10.57,,3.2
1006,2007,Bobby Brown,PG,71.0,170,23.71,0.066,76.0,95.5,,,32.5,41.0,11.27,,3.25
1007,2007,Russell Carter,SG,75.0,221,27.62,0.06,80.5,97.5,,,33.0,38.5,11.61,,3.29
1008,2007,Coleman Collins,PF,80.0,236,25.92,0.062,86.0,107.0,,,30.0,35.0,11.47,,
1009,2007,Mike Conley,PG,71.0,175,24.4,0.042,77.75,94.5,,,35.5,40.5,11.63,,3.09
1010,2007,Daequan Cook,SG,75.0,203,25.37,0.07,80.25,101.5,,,30.0,34.5,11.12,,3.22
1011,2007,Ryvon Covile,C-PF,79.0,250,28.16,0.08,85.25,107.5,,,25.0,30.5,12.52,,3.37
1012,2007,Javaris Crittenton,PG,75.0,194,24.25,0.045,77.5,98.0,,,32.5,38.0,11.6,,3.32
1013,2007,Jermareo Davidson,PF,81.0,230,24.64,0.069,88.0,109.5,,,27.0,30.0,12.63,,3.53
1014,2007,Justin Doellman,PF,80.0,205,22.52,0.07,80.75,105.0,,,,,,,
1015,2007,Zabian Dowdell,PG,73.0,191,25.2,0.051,82.0,100.0,,,30.0,33.5,11.13,,3.29
1016,2007,Jared Dudley,SF,77.0,219,25.97,0.071,79.0,102.0,,,28.0,32.0,11.32,,3.45
1017,2007,Kevin Durant,SF-PF,81.0,215,23.04,0.066,88.75,110.0,,,26.0,33.5,12.33,,3.45
1018,2007,Rashaun Freeman,PF,78.0,244,28.19,0.115,83.5,104.0,,,28.0,32.0,11.43,,3.41
1019,2007,Aaron Gray,C,84.0,271,27.0,0.108,87.25,108.5,,,27.0,32.5,12.07,,3.7
1020,2007,Caleb Green,PF,78.0,238,27.5,0.109,83.75,103.0,,,28.5,36.0,11.72,,3.46
1021,2007,Jeff Green,SF,79.0,228,25.68,0.037,85.25,103.0,,,33.5,38.0,12.0,,3.34
1022,2007,Taurean Green,PG,71.0,173,24.13,0.046,74.25,96.0,,,29.0,32.5,11.3,,3.26
1023,2007,Spencer Hawes,PF,82.0,244,25.51,0.13,84.5,110.0,,,26.0,29.0,11.88,,3.51
1024,2007,Brandon Heath,PG,74.0,181,23.24,0.09,79.0,94.0,,,32.0,36.0,11.39,,3.28
1025,2007,Herbert Hill,C,79.0,232,26.13,0.056,86.25,108.5,,,30.5,34.0,12.31,,3.39
1026,2007,Al Horford,PF,80.0,246,27.02,0.091,84.75,107.0,,,31.0,35.5,12.15,,3.37
1027,2007,Quinton Hosley,SF-SG,77.0,215,25.49,0.057,83.25,105.0,,,28.5,34.0,12.47,,3.32
1028,2007,James Hughes,C,81.0,209,22.39,0.035,87.0,111.0,,,31.0,33.0,13.31,,3.37
1029,2007,Jeremy Hunt,SG,74.0,198,25.42,0.052,80.25,101.5,,,30.5,33.0,12.11,,3.29
1030,2007,Ekene Ibekwe,PF,80.0,208,22.85,0.032,90.0,104.0,,,34.5,39.0,11.0,,3.28
1031,2007,Dominic James,PG,70.0,175,25.11,0.048,74.0,93.0,,,33.5,38.5,10.94,,3.11
1032,2007,Trey Johnson,SG,75.0,216,27.0,0.054,77.0,98.0,,,26.5,35.0,11.78,,3.31
1033,2007,Rashad Jones-Jennings,PF,78.0,235,27.15,0.059,84.0,105.5,,,25.0,30.0,12.18,,3.29
1034,2007,Jared Jordan,PG,72.0,183,24.82,0.07,72.0,94.0,,,24.5,28.5,11.02,,3.39
1035,2007,Coby Karl,SG-PG,75.0,204,25.5,0.054,83.0,99.5,,,32.0,34.5,11.57,,3.41
1036,2007,Antanas Kavaliauskas,PF,81.0,237,25.39,0.077,82.5,106.5,,,25.5,30.0,11.19,,3.42
1037,2007,Carl Landry,PF,79.0,248,27.94,0.075,83.0,102.5,,,31.5,36.5,11.35,,3.29
1038,2007,Stephane Lasme,PF,77.0,213,25.26,0.049,86.0,107.0,,,29.5,36.0,11.73,,3.22
1039,2007,Acie Law,PG,74.0,186,23.88,0.056,78.5,98.0,,,29.0,34.0,11.0,,3.22
1040,2007,Marko Lekic,C,81.0,267,28.61,0.114,85.0,108.5,,,24.0,30.5,11.96,,3.43
1041,2007,Ron Lewis,SG,74.0,194,24.91,0.045,78.5,99.0,,,33.0,38.0,11.59,,3.22
1042,2007,Cartier Martin,SF,76.0,218,26.53,0.056,82.0,103.5,,,27.0,29.5,12.1,,3.43
1043,2007,Dominic McGuire,SF,79.0,220,24.78,0.047,82.5,104.0,,,28.5,34.5,10.95,,3.25
1044,2007,Josh McRoberts,PF,80.0,240,26.36,0.137,85.0,106.5,,,27.5,31.5,11.7,,3.47
1045,2007,Sammy Mejia,SG,77.0,218,25.85,0.083,83.0,105.0,,,27.0,31.5,11.87,,3.49
1046,2007,Brad Newley,SG,77.0,201,23.83,0.08,80.0,102.5,,,29.5,31.5,11.77,,3.29
1047,2007,Demetris Nichols,SF,78.0,211,24.38,0.062,84.25,105.0,,,28.5,32.5,10.39,,3.38
1048,2007,Joakim Noah,PF,82.0,223,23.31,0.048,85.25,106.5,,,32.5,37.5,11.79,,3.47
1049,2007,Greg Oden,C,83.0,257,26.23,0.078,88.25,112.0,,,32.0,34.0,11.67,,3.27
1050,2007,Ivan Radenovic,PF,81.0,226,24.22,0.098,83.75,106.0,,,23.0,28.0,11.61,,3.6
1051,2007,JR Reynolds,PG,72.0,188,25.49,0.082,75.25,95.0,,,27.5,34.5,11.69,,3.24
1052,2007,Chris Richard,PF,79.0,252,28.39,0.075,88.5,110.5,,,26.5,30.5,11.39,,3.29
1053,2007,Dustin Salisbery,SG,75.0,208,26.0,0.066,80.0,100.5,,,34.0,38.0,11.07,,3.12
1054,2007,Blake Schilb,SG,77.0,214,25.37,0.1,81.0,102.5,,,26.5,33.5,11.63,,3.36
1055,2007,Renaldas Seibutis,SG,76.0,185,22.52,0.061,80.75,101.0,,,24.0,32.5,11.33,,3.39
1056,2007,Ramon Sessions,PG,74.0,185,23.75,0.062,76.25,97.5,,,29.5,33.5,11.65,,3.27
1057,2007,Mustafa Shakur,PG,75.0,185,23.12,0.041,77.5,99.0,,,28.5,35.0,11.82,,3.27
1058,2007,Jason Smith,PF,82.75,233,23.92,0.075,82.75,106.0,,,33.5,37.5,10.96,,3.29
1059,2007,DJ Strawberry,SG,75.75,199,24.38,0.045,78.5,101.0,,,28.5,35.0,10.87,,3.14
1060,2007,Rodney Stuckey,SG-PG,75.75,207,25.36,0.061,79.25,100.5,,,30.5,35.0,11.34,,3.11
1061,2007,Curtis Sumpter,SF,78.0,227,26.23,0.053,81.5,104.0,,,27.5,32.5,11.3,,3.22
1062,2007,Yue Sun,SF,79.75,212,23.43,0.051,81.0,105.0,,,29.0,34.0,10.68,,3.45
1063,2007,Jamaal Tatum,PG,71.5,168,23.1,0.05,74.5,93.5,,,28.5,33.0,11.51,,3.22
1064,2007,Reyshawn Terry,SF,78.75,222,25.17,0.089,82.0,103.5,,,31.0,37.5,11.76,,3.26
1065,2007,Al Thornton,SF,77.75,221,25.7,0.058,85.0,104.0,,,35.0,41.0,11.96,,3.16
1066,2007,Anthony Tolliver,PF,79.0,242,27.26,0.057,86.5,107.5,,,28.5,30.0,11.49,,3.29
1067,2007,Ali Traore,C-PF,80.75,249,26.85,0.121,88.0,108.5,,,25.0,29.0,12.16,,3.52
1068,2007,Kyle Visser,C,82.0,242,25.3,0.102,83.0,108.0,,,26.0,29.0,12.6,,3.39
1069,2007,Darryl Watkins,C,80.75,241,25.98,0.069,87.0,110.0,,,26.5,31.0,11.65,,3.56
1070,2007,Major Wingate,C,80.5,242,26.25,0.067,88.0,109.0,,,27.5,30.5,12.14,,3.47
1071,2007,DaShaun Wood,PG,70.75,167,23.45,0.054,72.75,92.0,,,31.5,34.5,11.4,,3.23
1072,2007,Brandan Wright,PF,80.75,200,21.56,0.058,87.75,108.5,,,30.5,35.5,11.76,,3.31
1073,2007,Julian Wright,SF-PF,78.5,211,24.07,0.061,86.25,108.0,,,28.5,33.5,11.48,,3.36
1074,2007,Avis Wyatt,PF,80.75,212,22.86,0.033,85.0,107.0,,,27.5,32.0,11.46,,3.23
1075,2007,Nick Young,SG-SF,77.0,206,24.43,0.068,84.0,100.5,,,39.5,40.5,11.0,,3.25
1076,2007,Thaddeus Young,SF,77.75,210,24.42,0.049,83.5,106.0,,,34.5,37.0,11.06,,3.19
1077,2006,Kenny Adeleke,PF-C,78.5,250,28.52,0.105,82.25,104.0,,,28.5,30.5,11.57,,3.47
1078,2006,Maurice Ager,SG-PG,75.25,203,25.2,0.08,79.75,101.5,,,29.5,35.0,11.73,,3.22
