player_name,age,player_height,player_weight,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,usg_pct,ts_pct,ast_pct,season,POS,BMI,BF,WNGSPN,STNDRCH,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT
Lou Amundson,32,81.0,225.0,,Undrafted,Undrafted,53,4.9,5.1,1.3,-7.0,0.175,0.442,0.118,2014-15,PF,24.77,0.068,83.5,103.5,32.0,35.5,10.58,,3.2
Louis King,24,79.0,205.0,,Undrafted,Undrafted,1,20.0,4.0,2.0,5.2,0.205,0.744,0.091,2022-23,SF,22.13,0.048,84.25,104.5,29.0,33.0,10.99,3.05,3.28
Luc Mbah a Moute,28,80.0,230.0,2008.0,2,37,67,9.9,4.9,1.6,-9.3,0.188,0.466,0.101,2014-15,SF,25.7,0.07,86.5,103.5,32.0,38.5,11.71,,3.17
Luguentz Dort,23,75.0,215.0,,Undrafted,Undrafted,51,17.2,4.2,1.7,-8.1,0.228,0.541,0.087,2021-22,PG,27.96,0.05,80.5,99.5,32.5,38.0,10.79,3.13,3.22
Luis Flores,24,74.0,195.0,2004.0,2,55,16,2.2,0.2,0.7,13.1,0.242,0.586,0.262,2004-05,PG-SG,27.02,0.06,79.5,98.5,29.0,32.0,10.97,,3.1
Luka Garza,24,82.0,243.0,2021.0,2,52,28,6.5,2.3,0.6,2.0,0.245,0.652,0.103,2022-23,C,25.38,0.117,85.5,107.5,24.0,29.5,11.9,3.38,3.51
Luka Samanic,23,82.0,227.0,2019.0,1,19,7,9.9,4.3,2.1,-1.7,0.193,0.55,0.115,2022-23,PF,24.05,0.056,82.5,107.0,27.0,38.0,11.01,3.03,3.27
Luke Babbitt,27,81.0,225.0,2010.0,1,16,47,7.0,3.1,1.1,-3.1,0.172,0.526,0.092,2015-16,SF-PF,24.23,0.056,83.25,104.5,29.5,37.5,10.98,,3.4
Luke Harangody,23,79.0,251.0,2010.0,2,52,49,3.9,2.9,0.6,-3.9,0.169,0.444,0.078,2010-11,PF,27.75,0.111,81.5,106.0,24.0,28.5,11.83,,3.41
Luke Jackson,26,79.0,215.0,2004.0,1,10,14,5.6,2.4,1.2,-2.5,0.213,0.438,0.134,2007-08,SF-SG,24.5,0.08,80.5,103.0,26.5,36.0,11.1,,3.24
Luke Kennard,24,77.0,206.0,2017.0,1,12,28,15.8,3.5,4.1,-2.1,0.193,0.589,0.188,2019-20,SG-SF,23.57,0.066,77.25,98.5,,,,,
Luke Ridnour,31,74.0,175.0,2003.0,1,14,53,12.1,2.7,4.8,-2.2,0.177,0.53,0.237,2011-12,PG,22.03,0.053,75.0,95.5,26.0,32.5,11.0,,3.28
Luke Schenscher,24,85.0,265.0,,Undrafted,Undrafted,20,1.8,1.5,0.4,0.0,0.111,0.567,0.072,2005-06,C,24.21,,89.0,111.5,23.5,26.5,12.4,,3.47
Luke Walton,27,80.0,232.0,2003.0,2,32,60,11.4,5.0,4.3,-0.5,0.165,0.551,0.194,2006-07,SF-PF,25.98,0.093,80.5,104.0,28.0,,,,
Luol Deng,22,81.0,220.0,2004.0,1,7,82,18.8,7.1,2.5,6.6,0.222,0.56,0.115,2006-07,SF,24.78,0.067,84.5,108.5,27.5,31.5,11.46,,3.34
Luther Head,24,75.0,185.0,2005.0,1,24,80,10.9,3.2,2.4,2.5,0.184,0.584,0.155,2006-07,PG-SG,22.95,,77.25,98.5,31.5,38.5,11.12,,3.21
Lynn Greer,27,74.0,175.0,,Undrafted,Undrafted,41,4.1,0.7,1.3,-1.1,0.185,0.538,0.205,2006-07,PG,22.89,,73.0,94.5,29.5,36.5,11.24,,3.16
Malachi Richardson,21,78.0,205.0,2016.0,1,22,22,3.6,1.0,0.5,-4.2,0.196,0.517,0.092,2016-17,SG-SF,23.82,0.07,84.0,101.5,33.0,38.0,10.56,3.25,3.33
Malaki Branham,20,76.0,180.0,2022.0,1,20,66,10.2,2.7,1.9,-11.1,0.188,0.524,0.112,2022-23,SG,23.71,0.061,82.0,102.5,29.0,35.0,11.38,3.09,3.17
Malcolm Brogdon,28,77.0,229.0,2016.0,2,36,56,21.2,5.3,5.9,-0.5,0.257,0.561,0.271,2020-21,SG,27.32,0.054,82.5,98.0,30.5,35.5,10.77,2.64,3.31
Malcolm Lee,23,77.0,200.0,2011.0,2,43,16,4.9,2.4,1.3,2.1,0.145,0.46,0.111,2012-13,SG,24.12,0.059,81.75,101.5,30.0,35.5,11.2,,3.09
Malcolm Thomas,26,81.0,225.0,,Undrafted,Undrafted,17,2.6,3.3,0.4,-28.1,0.127,0.492,0.065,2014-15,PF,24.8,0.059,84.5,107.5,32.0,36.5,11.31,,3.29
Malik Allen,25,82.0,255.0,,Undrafted,Undrafted,80,9.6,5.3,0.7,-8.3,0.198,0.455,0.042,2002-03,PF-C,29.58,,86.5,109.0,25.5,29.0,11.83,,3.38
Malik Beasley,24,76.0,187.0,2016.0,1,19,37,19.6,4.4,2.4,-7.2,0.235,0.57,0.114,2020-21,SG,23.41,0.069,79.0,100.5,,,,,
Malik Hairston,22,78.0,220.0,2008.0,2,48,15,3.3,1.9,0.9,-0.3,0.189,0.48,0.14,2008-09,SG,24.67,0.069,81.0,103.5,30.5,38.0,11.33,,3.08
Malik Newman,25,75.0,190.0,2018.0,Undrafted,Undrafted,1,8.0,1.0,1.0,8.3,0.438,0.68,1.0,2021-22,SG,23.96,0.0625,77.5,98.5,27.5,33.5,10.9,3.18,3.13
Mamadi Diakite,25,81.0,228.0,,Undrafted,Undrafted,13,4.3,4.5,0.2,-3.2,0.136,0.54,0.018,2021-22,PF,24.09,0.0783,87.75,107.0,28.0,37.0,11.95,2.71,3.16
Manny Harris,24,77.0,185.0,,Undrafted,Undrafted,9,8.1,3.8,1.2,-10.9,0.211,0.485,0.104,2013-14,SG,22.53,0.038,79.25,102.0,,,,,
MarJon Beauchamp,22,79.0,199.0,2022.0,1,24,52,5.1,2.2,0.7,-7.2,0.175,0.513,0.072,2022-23,SG,23.16,0.053,84.75,106.0,,,,,
Marcin Gortat,28,83.0,240.0,2005.0,2,57,66,15.4,10.0,0.9,1.9,0.207,0.578,0.045,2011-12,PF-C,22.98,,87.5,110.0,29.5,36.0,11.48,,3.33
Marcus Haislip,22,82.0,230.0,2002.0,1,13,39,4.1,1.4,0.2,-3.8,0.199,0.474,0.036,2002-03,PF,23.97,,84.0,107.0,33.5,36.5,11.35,,3.21
Marcus Morris,26,81.0,235.0,2011.0,1,14,80,14.1,5.1,2.5,1.8,0.184,0.531,0.107,2015-16,PF-SF,25.86,0.08,82.0,105.5,29.0,33.0,,,3.15
Marcus Paige,24,72.0,164.0,2016.0,2,55,5,2.4,0.8,0.6,15.9,0.224,0.403,0.143,2017-18,PG,21.91,0.043,78.25,97.0,33.5,39.5,10.82,2.69,3.15
Marcus Smart,27,75.0,220.0,2014.0,1,6,48,13.1,3.5,5.7,2.8,0.179,0.539,0.227,2020-21,PG,29.17,0.1055,81.25,99.0,33.0,36.0,10.82,2.96,3.26
Marcus Thornton,25,76.0,205.0,2009.0,2,43,51,18.7,3.7,1.9,-5.8,0.228,0.544,0.091,2011-12,PG-SG,22.93,0.053,79.75,97.5,34.5,43.0,10.78,2.88,3.02
Marcus Williams,21,75.0,205.0,2006.0,1,22,79,6.8,2.1,3.3,-0.3,0.25,0.474,0.346,2006-07,PG,27.6,0.124,79.0,97.5,24.5,28.0,11.3,,3.4
Mardy Collins,24,78.0,220.0,2006.0,1,29,48,5.2,2.2,2.3,-3.6,0.164,0.47,0.193,2008-09,PG-SG,27.08,0.1,82.0,103.0,31.5,37.5,12.0,,3.27
Marial Shayok,24,77.0,198.0,2019.0,2,54,4,2.8,1.8,0.3,-23.2,0.243,0.4,0.053,2019-20,SF-PF,23.64,0.047,84.25,103.5,29.5,36.5,11.16,3.04,3.37
Mario Kasun,26,85.0,260.0,2002.0,2,40,28,2.9,2.1,0.1,-4.3,0.199,0.506,0.024,2005-06,C,26.06,,83.5,109.0,,,,,
Mark Madsen,28,81.0,245.0,2000.0,1,29,72,3.6,3.8,0.4,6.8,0.113,0.506,0.034,2003-04,PF,25.98,,84.5,104.5,30.5,33.5,12.12,,3.46
Mark Williams,21,84.0,240.0,2022.0,1,15,43,9.0,7.1,0.4,-4.7,0.168,0.659,0.033,2022-23,C,24.15,0.054,90.5,117.0,,,,,
Markel Brown,24,75.0,190.0,2014.0,2,44,62,5.9,2.0,1.5,-11.5,0.187,0.5,0.142,2015-16,SG,23.36,0.042,80.75,100.0,36.5,43.5,12.62,2.9,3.18
Markieff Morris,25,82.0,245.0,2011.0,1,13,82,15.3,6.2,2.3,2.2,0.234,0.523,0.12,2014-15,PF,26.62,0.102,82.75,106.5,27.0,31.5,,,3.4
Marko Jaric,26,79.0,217.0,2000.0,2,30,50,9.9,3.2,6.1,1.3,0.166,0.5,0.287,2004-05,SG-SF,23.96,,81.0,104.0,27.5,33.0,11.32,,3.28
Markus Howard,23,70.0,175.0,,Undrafted,Undrafted,31,4.1,0.4,0.2,-4.9,0.264,0.567,0.068,2021-22,PG,24.86,0.0991,72.25,91.5,30.5,35.5,11.21,3.17,3.11
Marquese Chriss,22,81.0,240.0,2016.0,1,8,59,9.3,6.2,1.9,-9.5,0.184,0.604,0.15,2019-20,PF,25.12,0.085,84.25,105.0,32.5,38.5,11.93,3.05,3.26
Marquis Daniels,28,78.0,200.0,,Undrafted,Undrafted,54,13.6,4.6,2.1,-1.0,0.213,0.491,0.106,2008-09,SG-PG,23.33,0.04,82.0,103.5,30.5,35.0,11.62,,3.25
Marquis Teague,25,74.0,189.0,2012.0,1,29,3,3.7,2.0,4.3,-19.7,0.121,0.302,0.241,2017-18,PG,23.72,0.063,79.25,96.5,32.5,40.5,10.65,,3.19
Martell Webster,26,79.0,230.0,2005.0,1,6,76,11.4,3.9,1.9,-1.3,0.169,0.601,0.105,2012-13,SF,26.53,,83.0,106.0,28.0,30.5,11.39,,3.39
Martynas Andriuskevicius,20,86.0,240.0,2005.0,2,44,6,0.0,0.7,0.0,37.1,0.042,0.0,0.0,2005-06,C-PF,22.04,,83.25,112.5,24.0,27.5,11.94,,3.42
Marvin Williams,22,81.0,230.0,2005.0,1,2,80,14.8,5.7,1.7,-2.4,0.203,0.54,0.083,2007-08,PF-SF,25.7,,87.5,108.0,29.5,35.0,11.11,,3.17
Mason Jones,23,76.0,200.0,,Undrafted,Undrafted,4,6.8,2.5,1.0,22.8,0.18,0.625,0.129,2021-22,SG,25.39,0.089,79.0,102.5,24.0,31.0,10.6,2.49,3.33
Mason Plumlee,33,84.0,254.0,2013.0,1,22,79,10.8,8.9,3.1,-5.9,0.149,0.689,0.166,2022-23,C-PF,24.16,0.0615,83.0,108.0,30.5,36.0,10.89,2.76,3.29
Matt Barnes,33,79.0,226.0,2002.0,2,45,80,10.3,4.6,1.5,6.8,0.18,0.566,0.095,2012-13,SF,25.62,,81.0,96.5,35.5,40.5,10.68,,3.28
Matt Bonner,29,82.0,240.0,2003.0,2,45,81,8.2,4.8,1.0,9.1,0.148,0.611,0.064,2008-09,PF-SF,26.25,0.136,80.75,105.5,27.0,32.0,11.52,,3.32
Matt Carroll,26,78.0,212.0,,Undrafted,Undrafted,72,12.1,2.9,1.3,-2.9,0.2,0.58,0.083,2006-07,SG-SF,24.54,0.067,78.5,98.5,29.0,33.5,11.11,,3.35
Matt Freije,23,82.0,249.0,2004.0,2,53,23,4.0,2.7,0.9,-9.9,0.159,0.356,0.079,2004-05,SF-PF,25.54,0.108,85.0,108.5,29.5,31.0,11.15,,3.25
Maurice Ager,27,77.0,202.0,2006.0,1,28,4,3.8,0.5,0.3,-12.9,0.216,0.682,0.063,2010-11,SG-PG,25.2,0.08,79.75,101.5,29.5,35.0,11.73,,3.22
Maurice Baker,25,74.0,200.0,,Undrafted,Undrafted,5,0.0,0.4,0.2,27.3,0.05,0.0,0.077,2004-05,PG,24.31,,76.0,96.0,29.5,33.0,12.19,,3.29
Maurice Evans,29,77.0,220.0,,Undrafted,Undrafted,75,8.9,2.9,1.1,5.0,0.165,0.571,0.072,2007-08,SG,26.72,0.04,80.0,101.0,34.5,37.5,10.08,,3.12
Maurice Harkless,24,81.0,220.0,2012.0,1,15,77,10.0,4.4,1.1,3.4,0.151,0.57,0.056,2016-17,SF,23.13,0.053,84.0,102.5,32.5,37.0,10.87,,3.25
Max Christie,20,77.0,190.0,2022.0,2,35,41,3.1,1.8,0.5,-7.1,0.1,0.566,0.054,2022-23,SG,22.88,0.048,80.75,102.5,32.0,37.5,10.82,3.02,3.07
McKinley Wright IV,24,71.0,192.0,,Undrafted,Undrafted,27,4.2,1.7,2.1,-14.9,0.16,0.536,0.275,2022-23,PG,26.62,0.067,77.25,94.0,31.5,38.0,10.76,3.12,3.08
Melvin Ely,28,82.0,261.0,2002.0,1,12,57,9.8,4.9,1.3,-3.6,0.205,0.55,0.1,2005-06,PF,25.72,,88.0,111.0,26.0,29.0,11.96,,3.35
Meyers Leonard,24,85.0,245.0,2012.0,1,11,61,8.4,5.1,1.5,1.0,0.176,0.561,0.103,2015-16,C,25.04,0.057,87.0,108.0,30.0,32.5,11.34,,3.41
Mfiondu Kabengele,22,81.0,250.0,2019.0,1,27,12,3.5,0.9,0.2,0.8,0.242,0.614,0.05,2019-20,PF,27.62,0.051,87.0,109.5,28.0,35.5,11.21,3.3,3.25
Michael Beasley,22,82.0,235.0,2008.0,1,2,73,19.2,5.6,2.2,-5.6,0.284,0.51,0.118,2010-11,PF-SF,26.92,0.077,84.25,107.0,30.0,35.0,11.06,,3.24
Michael Bradley,24,82.0,225.0,2001.0,1,17,67,5.0,6.1,1.0,-8.9,0.146,0.492,0.083,2002-03,PF,24.03,0.093,85.5,107.0,27.0,30.0,11.11,,3.35
Michael Carter-Williams,22,78.0,185.0,2013.0,1,11,70,16.7,6.2,6.3,-9.1,0.256,0.48,0.292,2013-14,PG,22.01,0.044,79.25,101.0,31.5,41.0,10.68,3.7,3.22
Michael Foster Jr.,20,80.0,250.0,,Undrafted,Undrafted,1,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,2022-23,C,26.15,0.062,84.25,109.5,28.0,32.5,11.49,3.1,3.22
Michael Frazier II,26,75.0,200.0,,Undrafted,Undrafted,13,2.1,0.8,0.2,-16.0,0.115,0.384,0.021,2019-20,SG,24.43,0.074,80.0,101.5,27.0,35.0,10.66,3.02,3.32
Michael Gbinije,25,79.0,200.0,2016.0,2,49,9,0.4,0.3,0.2,-1.8,0.157,0.184,0.087,2016-17,SG,23.95,0.054,79.5,101.0,33.5,37.5,11.0,3.19,3.12
Michael Kidd-Gilchrist,22,79.0,232.0,2012.0,1,2,7,12.7,6.4,1.3,15.2,0.179,0.603,0.069,2015-16,SF,27.07,0.07,84.0,104.5,32.0,35.5,11.77,,3.18
Michael Redd,27,78.0,215.0,2000.0,2,43,53,26.7,3.7,2.3,-1.5,0.293,0.586,0.104,2006-07,SG-SF,25.54,,81.0,102.0,27.0,31.0,12.06,,3.34
Michael Sweetney,22,80.0,270.0,2003.0,1,9,77,8.4,5.4,0.6,-2.3,0.2,0.592,0.05,2004-05,PF,29.33,0.141,85.0,107.5,26.0,31.5,12.9,,3.28
Mike Conley,31,73.0,175.0,2007.0,1,4,70,21.1,3.4,6.4,0.7,0.262,0.569,0.327,2018-19,PG,24.4,0.042,77.75,94.5,35.5,40.5,11.63,,3.09
Mike Dunleavy,27,81.0,230.0,2002.0,1,3,82,19.1,5.2,3.5,1.0,0.218,0.605,0.158,2007-08,SF,25.26,,81.0,106.0,24.5,29.0,11.55,,3.3
Mike Muscala,29,82.0,240.0,2013.0,2,44,35,9.7,3.8,0.8,0.6,0.194,0.599,0.069,2020-21,C-PF,23.92,0.068,85.0,108.0,28.0,33.5,11.76,2.99,3.44
Mike Scott,25,80.0,237.0,2012.0,2,43,80,9.6,3.6,0.9,-6.3,0.239,0.559,0.091,2013-14,PF,26.95,0.106,82.75,104.0,27.0,32.5,11.59,,3.44
Mike Smith,25,80.0,195.0,2000.0,2,35,17,3.0,1.3,0.6,-8.5,0.177,0.386,0.093,2000-01,SF,22.59,,80.5,103.0,33.0,21.0,11.32,,3.22
Mike Taylor,23,74.0,165.0,2008.0,2,55,51,5.7,1.7,2.1,-7.1,0.226,0.477,0.231,2008-09,SG-PG,22.08,0.038,79.25,98.0,31.0,39.0,10.98,,3.08
Miles Bridges,24,79.0,225.0,2018.0,1,12,80,20.2,7.0,3.8,2.1,0.224,0.593,0.153,2021-22,SF,25.96,0.059,81.5,103.5,,,,,
Miles McBride,22,74.0,195.0,2021.0,2,36,64,3.5,0.8,1.1,3.6,0.141,0.475,0.13,2022-23,PG,25.75,0.06,80.75,99.5,31.0,38.5,11.08,3.13,3.1
Miles Plumlee,25,83.0,255.0,2012.0,1,26,80,8.1,7.8,0.5,1.7,0.163,0.529,0.033,2013-14,PF-C,26.07,0.114,84.75,105.5,34.0,40.5,10.64,,3.36
Miye Oni,22,77.0,206.0,2019.0,2,58,10,3.5,1.7,0.4,-8.6,0.146,0.512,0.051,2019-20,SG,24.86,0.049,82.75,100.5,30.5,38.5,11.71,3.12,3.17
Mo Williams,26,73.0,190.0,2003.0,2,47,81,17.8,3.4,4.1,11.2,0.236,0.588,0.199,2008-09,PG-SG,25.1,0.067,77.5,98.5,,,,,
Monta Ellis,24,75.0,180.0,2005.0,2,40,64,25.5,4.0,5.3,-7.2,0.294,0.517,0.216,2009-10,SG-PG,22.52,,74.75,98.0,26.5,31.5,12.13,,3.31
Monte Morris,27,74.0,183.0,2017.0,2,51,75,12.6,3.0,4.4,6.0,0.173,0.583,0.201,2021-22,PG,22.95,0.069,76.0,96.5,28.0,33.5,11.0,3.2,3.19
Montrezl Harrell,26,79.0,240.0,2015.0,2,32,63,18.6,7.1,1.7,6.5,0.245,0.607,0.102,2019-20,PF,28.54,0.119,88.25,109.0,,,,,
Moritz Wagner,26,83.0,245.0,2018.0,1,25,57,10.5,4.5,1.5,-1.1,0.201,0.63,0.115,2022-23,C-PF,24.93,0.0675,84.0,108.0,27.0,34.0,11.48,3.07,3.18
Morris Almond,24,78.0,225.0,2007.0,1,25,25,3.7,1.4,0.3,-7.3,0.193,0.498,0.054,2008-09,SG-SF,25.54,0.069,82.0,102.5,31.0,35.5,11.45,,3.19
Moses Brown,21,86.0,245.0,,Undrafted,Undrafted,43,8.6,8.9,0.2,-18.3,0.157,0.572,0.017,2020-21,C,22.94,0.078,88.75,113.0,27.0,31.0,11.95,3.3,3.51
Moses Moody,21,77.0,211.0,2021.0,1,14,63,4.8,1.7,0.8,-0.6,0.141,0.603,0.085,2022-23,SG,25.3,0.068,84.75,105.0,,,,,
Moses Wright,23,80.0,226.0,,Undrafted,Undrafted,4,1.3,0.8,0.5,-21.9,0.139,0.47,0.182,2021-22,PF,24.96,0.056,84.75,107.0,31.5,38.0,11.2,3.42,3.15
Mouhamed Sene,23,83.0,230.0,2006.0,1,10,6,3.3,2.3,0.0,0.3,0.222,0.746,0.0,2008-09,C,24.19,0.066,92.5,113.0,28.5,31.0,12.52,,3.38
Moussa Diabate,21,82.0,210.0,2022.0,2,43,22,2.7,2.3,0.2,-3.2,0.125,0.546,0.029,2022-23,C,23.07,0.027,86.5,109.5,29.0,36.5,11.16,2.9,3.26
Mustafa Shakur,26,76.0,195.0,,Undrafted,Undrafted,22,2.3,1.0,1.1,-1.2,0.236,0.389,0.258,2010-11,PG,23.12,0.041,77.5,99.0,28.5,35.0,11.82,,3.27
Myles Powell,24,74.0,195.0,,Undrafted,Undrafted,11,1.2,0.5,0.3,-15.1,0.163,0.364,0.088,2021-22,PG-SG,25.95,0.158,79.0,99.0,,,,,
Myles Turner,27,83.0,250.0,2015.0,1,11,62,18.0,7.5,1.4,-1.2,0.225,0.651,0.074,2022-23,C-PF,25.1,0.093,88.0,112.0,,,,,
Naji Marshall,25,79.0,220.0,,Undrafted,Undrafted,77,9.1,3.6,2.5,-0.1,0.172,0.539,0.147,2022-23,SF,27.15,0.087,84.75,102.5,28.5,35.0,11.77,2.9,3.37
Nassir Little,22,77.0,220.0,2019.0,1,25,42,9.8,5.6,1.3,-0.9,0.155,0.575,0.074,2021-22,SF,26.93,0.059,85.25,104.5,31.0,38.5,12.15,3.1,3.24
Nate Robinson,25,69.0,180.0,2005.0,1,21,74,17.2,3.9,4.1,-1.2,0.254,0.549,0.228,2008-09,PG,27.72,0.067,73.0,91.5,35.5,43.5,10.75,,2.96
Nate Wolters,23,76.0,190.0,2013.0,2,38,58,7.2,2.6,3.2,-1.8,0.167,0.486,0.227,2013-14,PG,24.22,0.055,75.75,98.0,,,,,
Nathan Knight,23,82.0,253.0,,Undrafted,Undrafted,33,3.8,2.2,0.2,-4.3,0.207,0.499,0.045,2020-21,PF-C,25.81,0.082,86.0,109.5,23.0,31.5,11.56,2.96,3.31
Naz Reid,23,81.0,264.0,,Undrafted,Undrafted,68,11.5,4.9,1.1,-4.2,0.242,0.617,0.098,2022-23,PF,27.58,0.14,87.25,109.0,26.0,32.5,12.03,3.76,3.42
Neemias Queta,22,84.0,248.0,2021.0,2,39,15,3.0,2.1,0.4,-4.1,0.176,0.495,0.076,2021-22,C,25.2,0.076,88.0,112.5,27.0,33.0,11.85,3.5,3.29
Nene,26,83.0,250.0,2002.0,1,7,77,14.6,7.8,1.4,6.3,0.183,0.645,0.069,2008-09,PF,26.94,,88.5,109.0,30.0,34.0,10.73,,3.19
Nerlens Noel,22,83.0,228.0,2013.0,1,6,67,11.1,8.1,1.8,-11.0,0.189,0.544,0.107,2015-16,C,21.58,0.0415,87.75,110.0,,,,,
Nick Collison,27,82.0,255.0,2003.0,1,12,78,9.8,9.4,1.4,-8.6,0.161,0.537,0.077,2007-08,PF,27.49,0.17,85.5,108.0,28.0,33.0,11.62,,3.28
Nick Johnson,22,75.0,202.0,2014.0,2,42,28,2.6,1.4,0.4,-7.3,0.173,0.43,0.069,2014-15,SG,25.77,0.0605,79.25,96.5,33.5,41.5,10.8,2.95,3.27
Nick Richards,25,84.0,245.0,2020.0,2,42,65,8.2,6.4,0.6,-4.5,0.151,0.676,0.046,2022-23,C,24.95,0.085,86.25,110.0,30.0,34.0,11.42,2.92,3.25
Nick Young,29,79.0,210.0,2007.0,1,16,64,17.9,2.6,1.5,-2.2,0.27,0.564,0.091,2013-14,SG-SF,24.43,0.068,84.0,100.5,39.5,40.5,11.0,,3.25
Nickeil Alexander-Walker,22,78.0,205.0,2019.0,1,17,46,11.0,3.1,2.2,-3.3,0.228,0.522,0.155,2020-21,SG,24.64,0.059,81.5,102.0,,,,,
Nicolas Claxton,22,83.0,215.0,2019.0,2,31,32,6.6,5.2,0.9,12.3,0.136,0.612,0.068,2020-21,C,22.65,0.045,86.5,110.0,31.5,36.5,11.26,3.47,3.36
Nigel Hayes,23,79.0,254.0,,Undrafted,Undrafted,9,3.0,2.4,0.7,3.8,0.131,0.393,0.077,2017-18,PF,29.19,0.115,87.25,104.5,29.0,33.5,11.81,2.94,3.27
Nigel Williams-Goss,25,74.0,190.0,2017.0,2,55,10,1.4,0.6,0.6,4.5,0.161,0.415,0.158,2019-20,PG,24.75,0.056,79.25,99.0,27.5,34.5,10.42,3.08,3.19
Nik Stauskas,23,78.0,205.0,2014.0,1,8,80,9.5,2.8,2.4,-4.8,0.164,0.54,0.129,2016-17,SG,24.37,0.1205,79.75,102.0,29.0,35.5,10.79,2.92,3.27
Nikola Jovic,20,82.0,205.0,2022.0,1,27,15,5.5,2.1,0.7,-3.5,0.185,0.53,0.076,2022-23,SF,23.56,0.074,84.25,108.5,,,,,
Nikola Vucevic,30,83.0,260.0,2011.0,1,16,70,23.4,11.7,3.8,-7.0,0.292,0.56,0.207,2020-21,PF-C,27.0,0.061,88.5,112.5,23.5,25.0,12.02,,3.27
Noah Vonleh,23,81.0,250.0,2014.0,1,9,68,8.4,7.8,1.9,-7.6,0.144,0.561,0.108,2018-19,PF,27.14,0.073,88.25,108.0,31.0,37.0,11.45,3.29,3.28
Nolan Smith,23,74.0,185.0,2011.0,1,21,44,3.8,1.3,1.4,-15.5,0.192,0.434,0.196,2011-12,PG,24.41,0.056,77.5,99.0,28.5,34.0,11.05,,3.17
Norman Powell,29,75.0,215.0,2015.0,2,46,45,19.0,3.2,2.1,-8.1,0.231,0.603,0.106,2021-22,SG,26.92,0.064,82.75,102.5,32.5,40.5,10.69,3.2,3.2
Norman Richardson,24,77.0,200.0,,Undrafted,Undrafted,11,2.7,0.7,0.2,-17.1,0.221,0.501,0.057,2001-02,SG,22.2,0.06,76.5,99.0,30.5,35.5,10.97,,3.15
Norris Cole,27,74.0,175.0,2011.0,1,28,45,10.6,3.4,3.7,-5.5,0.216,0.465,0.219,2015-16,PG,23.49,0.047,74.25,95.5,29.5,38.5,10.07,,3.22
Norvel Pelle,27,82.0,231.0,,Undrafted,Undrafted,24,2.4,3.0,0.3,-15.7,0.131,0.526,0.049,2019-20,PF-C,21.93,0.0515,86.5,109.0,31.0,34.5,11.49,3.2,3.32
O.J. Mayo,21,76.0,210.0,2008.0,1,3,82,18.5,3.8,3.2,-6.7,0.244,0.539,0.151,2008-09,SG-PG,24.83,0.063,78.0,99.5,30.5,41.0,11.04,,3.14
OG Anunoby,24,79.0,232.0,2017.0,1,23,48,17.1,5.5,2.6,3.9,0.204,0.549,0.108,2021-22,SF,26.68,0.068,86.25,107.5,,,,,
Ochai Agbaji,23,77.0,215.0,2022.0,1,14,59,7.9,2.1,1.1,-0.2,0.154,0.561,0.072,2022-23,SG,26.04,0.054,82.25,104.0,32.0,39.0,10.77,3.11,3.13
Omar Cook,23,73.0,190.0,2001.0,2,31,5,4.6,1.4,4.4,14.9,0.197,0.432,0.415,2004-05,PG,25.99,0.055,77.5,92.0,31.0,35.5,10.77,,3.2
Omari Spellman,22,80.0,245.0,2018.0,1,30,49,7.6,4.5,1.0,-8.5,0.177,0.551,0.086,2019-20,PF-C,27.88,0.1375,86.0,107.5,28.5,35.5,12.28,3.35,3.38
Omer Yurtseven,24,83.0,275.0,,Undrafted,Undrafted,56,5.3,5.3,0.9,5.3,0.19,0.546,0.105,2021-22,C,25.66,0.076,85.0,108.5,26.0,31.5,12.85,3.3,3.45
Omri Casspi,28,81.0,225.0,2009.0,1,23,69,11.8,5.9,1.4,-0.2,0.177,0.587,0.074,2015-16,SF,23.34,0.086,81.25,106.5,25.5,32.5,11.15,,3.28
Orlando Johnson,24,77.0,220.0,2012.0,2,36,51,4.0,2.2,0.9,1.6,0.168,0.523,0.135,2012-13,SG,27.42,0.07,83.25,99.0,32.0,39.5,10.98,,3.25
Orlando Robinson,22,82.0,235.0,,Undrafted,Undrafted,31,3.7,4.1,0.8,3.8,0.116,0.565,0.086,2022-23,C,25.71,0.095,88.0,111.0,23.0,27.5,11.4,3.23,3.55
Othello Hunter,24,80.0,225.0,,Undrafted,Undrafted,7,1.6,1.7,0.0,-27.1,0.193,0.4,0.0,2009-10,PF-SF,25.1,0.064,87.0,109.5,28.0,34.5,11.51,,3.18
P.J. Washington,24,79.0,230.0,2019.0,1,12,73,15.7,4.9,2.4,-7.2,0.2,0.542,0.107,2022-23,PF,26.28,0.086,86.25,106.5,,,,,
PJ Dozier,24,78.0,205.0,,Undrafted,Undrafted,50,7.7,3.6,1.8,9.5,0.166,0.501,0.116,2020-21,SG,23.63,0.061,83.0,101.0,34.0,39.0,10.84,2.98,3.15
Pape Sow,24,82.0,250.0,2004.0,2,47,42,3.5,3.5,0.2,-10.6,0.138,0.496,0.022,2005-06,PF-C,25.28,0.093,86.0,108.5,28.0,31.5,12.13,,3.27
Pascal Siakam,29,80.0,230.0,2016.0,1,27,71,24.2,7.8,5.8,2.4,0.27,0.565,0.244,2022-23,PF,24.74,0.052,87.25,107.5,30.5,36.5,11.25,3.09,3.41
